suite,model,target,ablation_mode,case_id,status,elicitation_success,pareto_gain,hallucination_rate,turns,transcript_path,mae,topk_f1,recommendation_precision_at_1,recommendation_recall_at_1,recommendation_f1_at_1,recommendation_hit_at_1,recommendation_match_count_at_1,recommendation_count,reference_recommendation_count,candidate_pool_size,recommendation_matched_ids_at_1,recommendation_precision_at_3,recommendation_recall_at_3,recommendation_f1_at_3,recommendation_hit_at_3,recommendation_match_count_at_3,recommendation_matched_ids_at_3,recommendation_precision_at_5,recommendation_recall_at_5,recommendation_f1_at_5,recommendation_hit_at_5,recommendation_match_count_at_5,recommendation_matched_ids_at_5,recommendation_precision_at_10,recommendation_recall_at_10,recommendation_f1_at_10,recommendation_hit_at_10,recommendation_match_count_at_10,recommendation_matched_ids_at_10,retrieval_candidate_count,retrieval_precision_at_1,retrieval_recall_at_1,retrieval_f1_at_1,retrieval_hit_at_1,retrieval_match_count_at_1,retrieval_matched_ids_at_1,retrieval_precision_at_3,retrieval_recall_at_3,retrieval_f1_at_3,retrieval_hit_at_3,retrieval_match_count_at_3,retrieval_matched_ids_at_3,retrieval_precision_at_5,retrieval_recall_at_5,retrieval_f1_at_5,retrieval_hit_at_5,retrieval_match_count_at_5,retrieval_matched_ids_at_5,retrieval_precision_at_10,retrieval_recall_at_10,retrieval_f1_at_10,retrieval_hit_at_10,retrieval_match_count_at_10,retrieval_matched_ids_at_10,boi,sum_var_start,sum_var_end,eudr_slope,eudr_ratio,pcg_first_hit_turn,pcg_final_coverage,pcg_hit_count,first_valid_probe_turn,valid_probe_hit_count,valid_probe_hit_rate,valid_probe_coverage,covered_valid_probe_dims,covered_valid_probe_keys,msti_mean,msti_max,msti_observed_count,ctr_opportunities,cardinal_trigger_count,cardinal_trigger_rate,accept_count,reject_count,rejection_turn,kbv_opportunities,kbv_violations,kbv_rate,final_weights_json,error_type,error,target_turn_count,echo_rate,probe_question_rate,pareto_diff_rate,uniform_weight_rate,constant_variance_rate,golden_first_mention_role,golden_first_mention_turn,golden_first_mention_school,target_supplied_golden_evidence,target_golden_evidence_count,golden_echo_target_count,acceptable_candidate_count,acceptable_candidate_hit,acceptable_candidate_hit_ids,acceptable_first_mention_role,acceptable_first_mention_turn,acceptable_first_mention_school,target_supplied_acceptable_evidence,target_acceptable_evidence_count,acceptable_echo_target_count,exact_golden_hit,constraint_count,diagnostic_axis,score_band,probe_gold_dims,weight_gold_dims,expected_msti
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-tuition_value-600-018,ok,False,0.0,0.2,9,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-tuition_value-600-018.json,0.2002286791221895,0.0,0.0,0.0,0.0,False,0,10,10,23,,0.0,0.0,0.0,False,0,,0.2,0.2,0.20000000000000004,True,1,name:宁波大学:化学类(含材料科学与工程、化学专业),0.8,0.8,0.8000000000000002,True,8,"name:南京师范大学中北学院:法学,name:宁波大学:化学类,name:宁波大学:化学类(含材料科学与工程、化学专业),name:宁波大学:机械类(含机械设计制造及其自动化、车辆工程、工业工程专业),name:宁波大学:生物科学类(梅山校区.含生物技术、水产养殖学专业),name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线),name:西北农林科技大学:资源环境科学,name:西南大学:药学",3,0.0,0.0,0.0,False,0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线),0.3333333333333333,0.2,0.25,True,1,name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线),0.6666666666666666,0.2,0.30769230769230765,True,2,"name:南京师范大学中北学院:法学,name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线)",1.0000000000000002,5.0,1.3,1.2333333333333334,0.74,,0.0,0,,0,0.0,0.0,,,0.0,0.0,3,4,1,0.25,1,0,,0,0,0.0,"{""school"": 0.13314276739817543, ""major"": 0.4674289304072983, ""tuition"": 0.13314276739817543, ""quality"": 0.13314276739817543, ""geo"": 0.13314276739817543}",,,4,0.0,0.75,0.75,0.25,0.25,,,,False,0,0,1,False,,,,,False,0,0,False,1,tuition_value,580-609,tuition,"school,quality",0.31
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-risk_tier-600-012,ok,False,0.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-risk_tier-600-012.json,0.21200002273936303,0.0,1.0,1.0,1.0,True,1,10,10,20,name:宁波大学:预防医学,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:宁波大学:预防医学,0.6,0.6,0.6,True,3,"name:宁波大学:机械类(含机械设计制造及其自动化、车辆工程、工业工程专业),name:宁波大学:海洋药学(梅山校区),name:宁波大学:预防医学",0.8,0.8,0.8000000000000002,True,8,"name:宁波大学:临床医学,name:宁波大学:土木工程,name:宁波大学:机械类(含机械设计制造及其自动化、车辆工程、工业工程专业),name:宁波大学:海洋药学(梅山校区),name:宁波大学:生物科学类(梅山校区.含生物技术、水产养殖学专业),name:宁波大学:预防医学,name:宁波大学:食品科学与工程(梅山校区),name:石河子大学:临床医学",8,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.5,0.4,0.4444444444444445,True,4,"name:北京中医药大学:护理学,name:宁波大学:土木工程,name:石河子大学:临床医学,name:西南大学:药学",1.0588198460711764,5.0,3.5999999999999996,0.4666666666666668,0.2800000000000001,,0.0,0,,0,0.0,0.0,,,0.0,0.0,3,4,0,0.0,0,0,,0,0,0.0,"{""school"": 0.049999943151592355, ""major"": 0.16170213733589917, ""tuition"": 0.16170213733589917, ""quality"": 0.16170213733589917, ""geo"": 0.4648936448407101}",,,4,0.0,0.75,0.75,0.25,0.25,,,,False,0,0,1,False,,,,,False,0,0,False,1,risk_tier,550-579,school,school,0.25
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-tuition_value-610-019,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-tuition_value-610-019.json,0.17815963922584338,0.5,0.0,0.0,0.0,False,0,10,10,30,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.7,0.7,0.7,True,7,"name:北京协和医学院:护理学,name:华中农业大学:植物生产类(含农学(国家卓越农林人才计划),植物科学与技术,种子科学与工程,植物保护(国家卓越农林人才计划),应用生物科学专业),name:华中农业大学:植物生产类(含农学(国家卓越农林人才计划)、植物科学与技术、种子科学与工程、植物保护(国家卓越农林人才计划)、应用生物科学专业),name:南京农业大学:农学,name:宁波大学:德语,name:宁波大学:日语,name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线)",4,0.0,0.0,0.0,False,0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:北京协和医学院:护理学,name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线)",0.5,0.4,0.4444444444444445,True,2,"name:北京协和医学院:护理学,name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线)",0.5,0.2,0.28571428571428575,True,2,"name:北京协和医学院:护理学,name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线)",1.5980546848474444,5.0,1.25,1.875,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,2,3,1,0.3333333333333333,1,1,7,0,0,0.0,"{""school"": 0.03946355190797843, ""major"": 0.12471122937738514, ""tuition"": 0.12471122937738514, ""quality"": 0.2904261206500279, ""geo"": 0.42068786868722335}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,tuition_value,610-639,tuition,"school,quality",0.31
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-risk_tier-680-015,ok,True,2.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-risk_tier-680-015.json,0.22233008748585456,0.0,1.0,1.0,1.0,True,1,10,10,10,name:浙江大学医学院:临床医学,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:浙江大学医学院:临床医学,0.6,0.6,0.6,True,3,"name:浙江大学:医学试验班(竺可桢学院巴德年医学班)(含临床医学专业),name:浙江大学医学院:临床医学,name:浙江大学医学院:临床医学(5+3一体化培养)",1.0,1.0,1.0,True,10,"name:宁波大学:临床医学(拔尖人才创新班),name:杭州医学院:临床医学,name:杭州师范大学:临床医学,name:浙江中医药大学:中西医临床医学(传承创新班)(第一学年在富春校区),name:浙江中医药大学:临床医学(第一学年在富春校区),name:浙江大学:医学试验班(竺可桢学院巴德年医学班)(含临床医学专业),name:浙江大学医学院:临床医学,name:浙江大学医学院:临床医学(5+3一体化培养),name:浙江大学医学院:医学试验班类(含临床医学,口腔医学专业),name:温州医科大学:临床医学(5+3一体化)",6,0.0,0.0,0.0,False,0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:浙江大学:医学试验班(竺可桢学院巴德年医学班)(含临床医学专业),name:浙江大学医学院:临床医学(5+3一体化培养)",0.6,0.6,0.6,True,3,"name:宁波大学:临床医学(拔尖人才创新班),name:浙江大学:医学试验班(竺可桢学院巴德年医学班)(含临床医学专业),name:浙江大学医学院:临床医学(5+3一体化培养)",1.0,0.6,0.7499999999999999,True,6,"name:宁波大学:临床医学(拔尖人才创新班),name:杭州师范大学:临床医学,name:浙江中医药大学:中西医临床医学(传承创新班)(第一学年在富春校区),name:浙江大学:医学试验班(竺可桢学院巴德年医学班)(含临床医学专业),name:浙江大学医学院:临床医学(5+3一体化培养),name:温州医科大学:临床医学(5+3一体化)",1.5980546848474442,5.0,1.25,1.25,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,3,4,2,0.5,2,1,5,2,1,0.5,"{""school"": 0.03946355190797843, ""major"": 0.29042612065002793, ""tuition"": 0.12471122937738514, ""quality"": 0.12471122937738514, ""geo"": 0.42068786868722335}",,,4,0.0,0.75,0.75,0.5,0.5,target_agent,8,浙江大学医学院,True,1,0,1,True,7:385:2025:673,target_agent,8,浙江大学医学院,True,1,0,True,1,risk_tier,640-680,school,school,0.6
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-risk_tier-600-013,ok,False,0.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-risk_tier-600-013.json,0.1221703944037871,0.0,1.0,1.0,1.0,True,1,10,10,21,name:宁波大学:预防医学,1.0,1.0,1.0,True,3,"name:宁波大学:机械类(含机械设计制造及其自动化、车辆工程、工业工程专业),name:宁波大学:海洋药学(梅山校区),name:宁波大学:预防医学",1.0,1.0,1.0,True,5,"name:宁波大学:机械类(含机械设计制造及其自动化、车辆工程、工业工程专业),name:宁波大学:海洋药学(梅山校区),name:宁波大学:生物科学类(梅山校区.含生物技术、水产养殖学专业),name:宁波大学:预防医学,name:宁波大学:食品科学与工程(梅山校区)",0.9,0.9,0.9,True,9,"name:宁波大学:临床医学,name:宁波大学:土木工程,name:宁波大学:工商管理(中加学分互认),name:宁波大学:机械类(含机械设计制造及其自动化、车辆工程、工业工程专业),name:宁波大学:海洋药学(梅山校区),name:宁波大学:生物科学类(梅山校区.含生物技术、水产养殖学专业),name:宁波大学:预防医学,name:宁波大学:食品科学与工程(梅山校区),name:石河子大学:临床医学",8,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.25,0.2,0.22222222222222224,True,2,"name:宁波大学:土木工程,name:石河子大学:临床医学",2.7571202238926658,5.0,1.25,1.875,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,2,3,1,0.3333333333333333,1,1,7,0,0,0.0,"{""school"": 0.29448663224500043, ""major"": 0.12008738174553185, ""tuition"": 0.12008738174553185, ""quality"": 0.12008738174553185, ""geo"": 0.34525122251840407}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,False,0,0,1,False,,,,,False,0,0,False,1,risk_tier,580-609,school,school,0.25
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-employment_outcome-550-027,ok,False,0.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-employment_outcome-550-027.json,0.16799999999999998,0.0,1.0,1.0,1.0,True,1,10,10,17,name:东北农业大学:动物科学,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:东北农业大学:动物科学,0.4,0.4,0.4000000000000001,True,2,"name:东北农业大学:动物科学,name:东北农业大学:生物科学",0.8,0.8,0.8000000000000002,True,8,"name:东北农业大学:动物科学,name:东北农业大学:生物科学,name:南京师范大学中北学院:眼视光学,name:河南大学:生物工程,name:温州肯恩大学:会计学(中外合作办学)(国际会计方向)(全英文教学.要求高考外语成绩不低于110分),name:温州肯恩大学:国际商务(中外合作办学)(全英文教学.要求高考外语成绩不低于110分),name:石河子大学:基础医学,name:贵州大学:环境科学",7,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.7142857142857143,0.5,0.588235294117647,True,5,"name:东北农业大学:生物科学,name:南京师范大学中北学院:眼视光学,name:河南大学:生物工程,name:石河子大学:基础医学,name:贵州大学:环境科学",0.0,5.0,5.0,0.0,0.0,,0.0,0,,0,0.0,0.0,,,0.0,0.0,3,4,2,0.5,2,1,9,0,0,0.0,"{""school"": 0.2, ""major"": 0.2, ""tuition"": 0.2, ""quality"": 0.2, ""geo"": 0.2}",,,4,0.0,0.75,0.75,1.0,1.0,,,,False,0,0,1,False,,,,,False,0,0,False,1,employment_outcome,550-579,quality,quality,0.71583333
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-risk_tier-610-014,ok,True,1.0,0.0,7,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-risk_tier-610-014.json,0.22213786119900525,0.0,1.0,1.0,1.0,True,1,10,10,10,name:宁波大学:临床医学,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:宁波大学:临床医学,name:浙江中医药大学:中西医临床医学",1.0,1.0,1.0,True,5,"name:宁波大学:临床医学,name:宁波大学:临床医学(拔尖人才创新班),name:杭州医学院:临床医学,name:杭州医学院:临床医学(临安校区),name:浙江中医药大学:中西医临床医学",1.0,1.0,1.0,True,10,"name:宁波大学:临床医学,name:宁波大学:临床医学(拔尖人才创新班),name:杭州医学院:临床医学,name:杭州医学院:临床医学(临安校区),name:杭州师范大学:临床医学,name:浙江中医药大学:中西医临床医学,name:浙江中医药大学:临床医学(第一学年在富春校区),name:温州医科大学:临床医学,name:温州医科大学:临床医学(中外合作办学)(要求高考外语成绩不低于120分),name:温州医科大学:临床医学(中外合作办学)(要求高考外语成绩不低于120分.英语教学)",5,1.0,1.0,1.0,True,1,name:宁波大学:临床医学,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:宁波大学:临床医学,0.4,0.4,0.4000000000000001,True,2,"name:宁波大学:临床医学,name:杭州医学院:临床医学(临安校区)",1.0,0.5,0.6666666666666666,True,5,"name:宁波大学:临床医学,name:杭州医学院:临床医学(临安校区),name:杭州师范大学:临床医学,name:浙江中医药大学:临床医学(第一学年在富春校区),name:温州医科大学:临床医学",1.8509945279905764,5.0,1.25,1.875,0.75,,0.0,0,,0,0.0,0.0,,,0.0,0.0,2,3,2,0.6666666666666666,2,1,5,1,1,1.0,"{""school"": 0.03887422730614931, ""major"": 0.34794281417420536, ""tuition"": 0.1257811196963375, ""quality"": 0.1257811196963375, ""geo"": 0.3616207191269703}",,,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,target_agent,6,宁波大学,True,1,0,1,True,139:385:2025:610,target_agent,6,宁波大学,True,1,0,True,1,risk_tier,610-639,school,school,0.55
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-major_quality-620-024,ok,False,0.0,0.8181818181818182,9,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-major_quality-620-024.json,0.2015935075806777,0.0,1.0,1.0,1.0,True,1,10,10,23,"name:厦门大学:人工智能(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第-年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.8万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜)",1.0,1.0,1.0,True,3,"name:厦门大学:人工智能(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第-年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.8万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:计算机科学与技术(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚‘雪兰莪州雪邦沙叻丁宜),name:湘潭大学:软件工程",0.8,0.8,0.8000000000000002,True,4,"name:厦门大学:人工智能(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第-年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.8万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:数字媒体技术(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:计算机科学与技术(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚‘雪兰莪州雪邦沙叻丁宜),name:湘潭大学:软件工程",0.8,0.8,0.8000000000000002,True,8,"name:中国矿业大学:建筑环境与能源应用工程,name:中国矿业大学:德语,name:厦门大学:人工智能(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第-年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.8万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:数字媒体技术(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:物理学(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.6万林吉特/学年,办学地点在马来西亚雪兰莪州雪邦沙叻丁宜),name:厦门大学:计算机科学与技术(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚‘雪兰莪州雪邦沙叻丁宜),name:厦门大学:软件工程(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚雪兰莪州1雪邦沙叻丁宜),name:湘潭大学:软件工程",4,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.25,0.1,0.14285714285714288,True,1,"name:厦门大学:软件工程(厦门大学马来西亚分校招生专业)(马来西亚分校.全英文授课,要求高考外语成绩不低于120分.入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习.学费:2.7万林吉特/学年,办学地点在马来西亚雪兰莪州1雪邦沙叻丁宜)",1.0000000000000004,5.0,2.7199999999999998,0.7600000000000001,0.45600000000000007,,0.0,0,1,3,0.75,0.5,,major_quality_relax,0.0,0.0,3,4,1,0.25,1,1,9,0,0,0.0,"{""school"": 0.36796753790338865, ""major"": 0.15800811552415284, ""tuition"": 0.15800811552415284, ""quality"": 0.15800811552415284, ""geo"": 0.15800811552415284}",,,4,0.0,0.75,0.75,0.25,0.25,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_quality,610-639,quality,"quality,major",0.64
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-major_quality-590-023,ok,False,0.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-major_quality-590-023.json,0.1549302095894281,0.5,1.0,1.0,1.0,True,1,10,10,20,"name:浙江师范大学:软件工程(中外合作办学)(与英国伍斯特大学合作,部分课程英文授课.要求高考外语成绩不低于90分)",1.0,1.0,1.0,True,3,"name:江西农业大学:软件工程,name:浙江师范大学:软件工程(中外合作办学)(与英国伍斯特大学合作,部分课程英文授课.要求高考外语成绩不低于90分),name:西南交通大学:建筑类(犀浦校区.含城乡规划,风景园林专业)",1.0,1.0,1.0,True,5,"name:华中农业大学:生态学,name:江西农业大学:软件工程,name:浙江师范大学:软件工程(中外合作办学)(与英国伍斯特大学合作,部分课程英文授课.要求高考外语成绩不低于90分),name:湘潭大学:工商管理,name:西南交通大学:建筑类(犀浦校区.含城乡规划,风景园林专业)",1.0,1.0,1.0,True,10,"name:华中农业大学:生态学,name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:江西农业大学:软件工程,name:浙江工业大学:软件工程(中外合作办学)(要求高考外语成绩不低于100分),name:浙江工商大学:计算机类(含计算机科学与技术、软件工程、信息安全专业),name:浙江师范大学:软件工程(中外合作办学)(与英国伍斯特大学合作,部分课程英文授课.要求高考外语成绩不低于90分),name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线),name:湘潭大学:工商管理,name:湘潭大学:电子商务,name:西南交通大学:建筑类(犀浦校区.含城乡规划,风景园林专业)",8,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.0,0.0,0.0,False,0,,0.25,0.2,0.22222222222222224,True,2,"name:宁波大学:旅游管理(中外合作办学)(中法合作)(植物园校区.符合条件者第四学年可选赴法国昂热大学留学,可获中法双文凭,法方不另收学费),name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线)",1.8837246467724271,5.0,1.3,1.2333333333333334,0.74,,0.0,0,2,1,0.25,0.5,,major_quality_relax,0.0,0.0,3,4,0,0.0,0,0,,0,0,0.0,"{""school"": 0.038886710041930526, ""major"": 0.1257614255415665, ""tuition"": 0.1257614255415665, ""quality"": 0.34802634044293274, ""geo"": 0.3615640984320037}",,,4,0.0,0.75,0.75,0.25,0.25,,,,False,0,0,1,False,,,,,False,0,0,False,1,major_quality,580-609,quality,"quality,major",0.2
ablation,Pro/zai-org/GLM-5.1,app_pareto_no_ucb,no_ucb,one-constrain-employment_outcome-600-028,ok,False,0.0,0.0,9,gaokaollm_bench\outputs\unified_adaptive_arena_c1_rerun\c1\ablation\Pro_zai-org_GLM-5.1\app_pareto_no_ucb\transcripts\app_pareto_no_ucb\transcript_one-constrain-employment_outcome-600-028.json,0.18479675379033886,0.0,0.0,0.0,0.0,False,0,8,8,8,,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,2,"name:中国矿业大学:土木工程,name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线)",0.6,0.6,0.6,True,3,"name:中国矿业大学:土木工程,name:宁波大学:机械设计制造及其自动化(国际贸易班),name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线)",1.0,1.0,1.0,True,8,"name:中国矿业大学:土木工程,name:南京师范大学中北学院:法学,name:宁波大学:土木工程,name:宁波大学:旅游管理,name:宁波大学:机械设计制造及其自动化(国际贸易班),name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线),name:湘潭大学:工业设计,name:西北农林科技大学:资源环境科学",5,0.0,0.0,0.0,False,0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,1,name:中国矿业大学:土木工程,0.6,0.6,0.6,True,3,"name:中国矿业大学:土木工程,name:宁波大学:土木工程,name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线)",1.0,0.625,0.7692307692307693,True,5,"name:中国矿业大学:土木工程,name:南京师范大学中北学院:法学,name:宁波大学:土木工程,name:海军军医大学:护理学(护师)(只招普通高中应届毕业生.政治面貌要求为共青团员或中共党员.要求高考成绩不低于特殊类型招生控制线),name:西北农林科技大学:资源环境科学",1.0000000000000004,5.0,3.5999999999999996,0.4666666666666668,0.2800000000000001,,0.0,0,1,1,0.25,1.0,,employment_outcome_relax,0.0,0.0,3,4,3,0.75,3,2,3,3,0,0.0,"{""school"": 0.15800811552415284, ""major"": 0.36796753790338865, ""tuition"": 0.15800811552415284, ""quality"": 0.15800811552415284, ""geo"": 0.15800811552415284}",,,4,0.0,0.75,0.75,0.25,0.25,,,,False,0,0,1,False,,,,,False,0,0,False,1,employment_outcome,580-609,quality,quality,0.5
